d3mIndex,p_0,p_1
333,0.973641058559028,0.026358941440972
7000,0.9725645226068221,0.02743547739317784
690,0.9783857136749877,0.021614286325012264
3354,0.9812521326498916,0.01874786735010835
854,0.9723788003938703,0.027621199606129757
4298,0.9734225278003857,0.026577472199614233
3488,0.9805646646552935,0.01943533534470659
5150,0.9682673013554169,0.03173269864458304
4237,0.9753291608765722,0.02467083912342787
1606,0.9775151606649161,0.02248483933508396
480,0.9775409682582205,0.022459031741779583
6681,0.9765843268627158,0.02341567313728424
2898,0.9761799788102508,0.02382002118974924
2102,0.9763787759324679,0.023621224067532098
446,0.9753370938679347,0.024662906132065333
6740,0.9726484944040958,0.02735150559590413
1273,0.9740411587202779,0.025958841279722176
552,0.9739046132908418,0.026095386709158237
549,0.9755935748036091,0.024406425196390885
6747,0.968541221635846,0.031458778364154005
5532,0.9716312984721018,0.028368701527898128
3673,0.979257136490196,0.020742863509804012
6668,0.9709165993361519,0.029083400663848107
5747,0.973186104114239,0.02681389588576097
1212,0.969590396161836,0.030409603838164073
2089,0.9766278153285384,0.02337218467146158
6751,0.968142793700099,0.031857206299901006
5065,0.9734601826048814,0.026539817395118567
2242,0.9807981755011357,0.01920182449886432
4565,0.9743556444318249,0.025644355568175133
1231,0.9439185998760737,0.05608140012392631
5077,0.9690276549126093,0.03097234508739068
4631,0.9769120320677758,0.023087967932224274
5997,0.9701407088969762,0.02985929110302375
3740,0.9735900280853876,0.02640997191461233
4261,0.9695617895573377,0.03043821044266224
6991,0.9688834477645847,0.03111655223541535
789,0.975029373799379,0.024970626200620946
561,0.9804501372496955,0.019549862750304434
298,0.9666651115394556,0.03333488846054444
5887,0.9757157377612132,0.02428426223878677
1299,0.9717101501730773,0.028289849826922783
3161,0.9740617009309622,0.025938299069037805
4513,0.962820844954023,0.037179155045977005
4431,0.9769136561367374,0.02308634386326258
6197,0.9707193538403281,0.02928064615967182
2571,0.9788180553425964,0.021181944657403688
3583,0.980391674889968,0.019608325110032007
3453,0.9750745572866155,0.024925442713384444
5329,0.9774890840196839,0.022510915980316126
6649,0.9618243527670319,0.038175647232968075
7099,0.9610148675883046,0.03898513241169544
1846,0.96472262522349,0.03527737477651009
4929,0.9708442632682048,0.029155736731795164
3558,0.978088880631213,0.021911119368786994
2079,0.9791089571152742,0.02089104288472579
3214,0.9594368471047626,0.04056315289523739
1804,0.9695309056542241,0.030469094345775934
5174,0.9657700434613686,0.03422995653863137
3053,0.9668230546208528,0.033176945379147164
3739,0.9747156845119137,0.025284315488086295
1197,0.97491266687329,0.02508733312671001
896,0.9729622366909797,0.027037763309020264
18,0.9723262509331108,0.027673749066889287
2260,0.9795336300793749,0.020466369920625137
3728,0.9713196728091974,0.028680327190802647
1994,0.9677582371550111,0.03224176284498893
5327,0.9772381595837382,0.022761840416261784
1303,0.969130455602247,0.03086954439775302
474,0.9779669142686404,0.02203308573135963
1789,0.9754466488527563,0.02455335114724361
6247,0.9678716033840409,0.03212839661595913
6374,0.9636961166531994,0.03630388334680062
2133,0.9713685188012627,0.028631481198737256
567,0.9802357716127656,0.019764228387234302
