d3mIndex,p_0,p_1
333,0.9801132661218827,0.019886733878117343
7000,0.9790645053753486,0.020935494624651396
690,0.9847835614274327,0.015216438572567242
3354,0.9883084557950497,0.011691544204950333
854,0.9787199329584837,0.021280067041516304
4298,0.9796113320268117,0.020388667973188255
3488,0.9875771842538738,0.012422815746126267
5150,0.9723339484144862,0.02766605158551381
4237,0.9818249635111828,0.018175036488817287
1606,0.9845870132056567,0.015412986794343362
480,0.9846715765360456,0.015328423463954376
6681,0.9833862904459238,0.016613709554076195
2898,0.983364223731825,0.016635776268175015
2102,0.9832242468658549,0.016775753134145185
446,0.9820731665222691,0.017926833477730934
6740,0.9790340218263177,0.02096597817368232
1273,0.981113454613548,0.01888654538645194
552,0.9807899470655964,0.0192100529344036
549,0.9824965732888533,0.017503426711146648
6747,0.9735160212963819,0.02648397870361805
5532,0.9779513461372027,0.022048653862797297
3673,0.9859962406783149,0.01400375932168502
6668,0.9769784931380016,0.023021506861998484
5747,0.9797604049770878,0.02023959502291221
1212,0.9763986865774943,0.02360131342250567
2089,0.9831346701973906,0.016865329802609408
6751,0.9738115347348727,0.026188465265127327
5065,0.9797463403441585,0.020253659655841496
2242,0.9874618234184499,0.012538176581550103
4565,0.9813875890981693,0.018612410901830745
1231,0.9382878531057101,0.061712146894289895
5077,0.974422473489092,0.025577526510908055
4631,0.9836207014866747,0.016379298513325362
5997,0.9757166938426403,0.02428330615735971
3740,0.9796534662922988,0.02034653370770124
4261,0.9748064221814274,0.02519357781857252
6991,0.975168426349186,0.02483157365081402
789,0.9815820865906202,0.018417913409379812
561,0.9865161204925523,0.013483879507447664
298,0.9724294563898673,0.02757054361013266
5887,0.98226864645974,0.017731353540260057
1299,0.9783740936420284,0.02162590635797152
3161,0.9812058149192195,0.018794185080780432
4513,0.9667873199599294,0.03321268004007064
4431,0.9837804672236626,0.016219532776337402
6197,0.9765676900457877,0.023432309954212263
2571,0.9851210002787412,0.01487899972125888
3583,0.9874151708916403,0.012584829108359723
3453,0.9821194871257131,0.017880512874286908
5329,0.9843092778840891,0.01569072211591097
6649,0.9653548092223131,0.03464519077768693
7099,0.965423199104575,0.03457680089542499
1846,0.9688747475210291,0.03112525247897093
4929,0.9773765677586198,0.022623432241380213
3558,0.9845464652117628,0.015453534788237168
2079,0.9863523087535914,0.013647691246408683
3214,0.9640698154815115,0.035930184518488555
1804,0.9762193682388618,0.023780631761138257
5174,0.9709784780270778,0.02902152197292218
3053,0.9725700568121213,0.027429943187878683
3739,0.981243843327348,0.01875615667265195
1197,0.9817144915604821,0.01828550843951794
896,0.9790474012207526,0.020952598779247357
18,0.9788276416034652,0.021172358396534738
2260,0.9867277974406115,0.013272202559388602
3728,0.9776806721033958,0.022319327896604173
