p0,p1,d3mIndex
0.9979927339423748,0.0020072660576250217,0
0.9941155064808228,0.005884493519177306,1
0.9864210011899548,0.01357899881004514,2
0.9900642091053812,0.009935790894618834,3
0.433035288230648,0.566964711769352,4
0.9898587820212272,0.01014121797877282,5
0.9861302085995396,0.01386979140046054,6
0.983719778909076,0.016280221090923967,7
0.8326580367505263,0.16734196324947362,8
0.8689564259178773,0.13104357408212286,9
0.9884836954652066,0.011516304534793258,10
0.9063113745916908,0.09368862540830916,11
0.8644529134873653,0.13554708651263472,12
0.6913737243650501,0.30862627563495004,13
0.997322063213914,0.002677936786086075,14
0.9968154548479372,0.0031845451520630358,15
0.9958001562199352,0.004199843780064884,16
0.994730290897588,0.005269709102412164,17
0.9948085461267864,0.005191453873213479,18
0.9935393854314514,0.006460614568548532,19
0.9919613103882188,0.008038689611781086,20
0.985569811800272,0.01443018819972814,21
0.9727136153680044,0.027286384631995567,22
0.9984020873963972,0.0015979126036026654,23
0.9963224466453364,0.0036775533546635603,24
0.9835143959862186,0.016485604013781505,25
0.5057302512970773,0.4942697487029227,26
0.5440570216206702,0.4559429783793297,27
0.9943538947807904,0.005646105219209715,28
0.9922372276341228,0.007762772365877113,29
0.3495150976256389,0.650484902374361,30
0.9813795094526824,0.018620490547317854,31
0.9766336746099096,0.02336632539009033,32
0.9998009613002437,0.0001990386997564164,33
0.9997418645696892,0.0002581354303108065,34
0.9995433103542772,0.0004566896457228712,35
0.9994112185543622,0.0005887814456376732,36
0.9983164518620216,0.0016835481379782467,37
0.9954498175960966,0.004550182403903424,38
0.9333866444501651,0.06661335554983512,39
0.7320772194504801,0.2679227805495201,40
0.6447496975653836,0.3552503024346164,41
0.9700475839365982,0.029952416063401783,42
0.9931117578639491,0.006888242136050981,43
0.9789683142430796,0.021031685756920344,44
0.9742193030934309,0.025780696906569228,45
0.9765040023679196,0.0234959976320805,46
0.9058072434956914,0.09419275650430856,47
0.9655737360421284,0.03442626395787167,48
0.8057234034675183,0.19427659653248167,49
0.8463198808948345,0.1536801191051655,50
0.9566793529415948,0.04332064705840534,51
0.9942152638252466,0.005784736174753329,52
0.9954967218403646,0.004503278159635466,53
0.991709745546784,0.008290254453215788,54
0.9839018383944672,0.016098161605532648,55
0.3290309568762569,0.6709690431237432,56
0.2917989484271293,0.7082010515728708,57
0.9874664004392686,0.012533599560731438,58
0.9887994904037812,0.011200509596218615,59
0.9996644321220663,0.0003355678779334641,60
0.9996589505646032,0.0003410494353968769,61
0.9996687321860092,0.00033126781399072416,62
0.9996275902178946,0.000372409782105351,63
0.9994992799863208,0.000500720013679157,64
0.9994177068736608,0.0005822931263389778,65
0.9980714944742136,0.001928505525786296,66
0.9974047059896493,0.0025952940103508475,67
0.9978563126937421,0.0021436873062580875,68
0.9991930184488472,0.0008069815511528281,69
0.999380487759298,0.0006195122407020872,70
0.9989723577264906,0.0010276422735092609,71
0.9986887340267244,0.0013112659732756058,72
0.9985745237119478,0.001425476288052291,73
0.990559314957161,0.009440685042838941,74
0.9650530628402968,0.034946937159702963,75
0.9994444760080496,0.0005555239919504568,76
0.973866465417366,0.026133534582634156,77
0.91639529712851,0.08360470287149005,78
0.889593775748105,0.11040622425189492,79
0.7709765503178923,0.2290234496821077,80
0.5929489186406516,0.4070510813593484,81
0.43995869602047977,0.5600413039795202,82
0.9491088209796792,0.05089117902032087,83
0.9070997609286864,0.09290023907131376,84
0.8994766770531561,0.10052332294684382,85
0.7301768771682478,0.2698231228317524,86
0.977664602069438,0.02233539793056206,87
0.4571295436733955,0.5428704563266046,88
0.4682890735736988,0.5317109264263012,89
0.9980745601010024,0.001925439898997605,90
0.990786156806588,0.009213843193412069,91
0.6536478017934312,0.3463521982065688,92
0.9626721411012152,0.037327858898784684,93
0.933353644006325,0.06664635599367512,94
0.924462634596192,0.07553736540380816,95
0.9254712228286892,0.07452877717131075,96
0.9965329578374316,0.0034670421625683807,97
0.9948658375610678,0.005134162438932157,98
0.9778873600155928,0.02211263998440733,99
0.976407774457268,0.02359222554273181,100
0.98947639532638,0.010523604673619995,101
0.9898111723828896,0.010188827617110265,102
