d3mIndex,predict,p0,p1
14571,0,0.986226499080658,0.013773486949503422
10036,0,0.9974405765533448,0.0025594255421310663
5586,0,0.9479160308837892,0.05208394676446915
17701,0,0.9970716834068298,0.002928301924839616
6688,0,0.9969549179077148,0.003045068820938468
22759,0,0.9977188706398009,0.002281123772263527
11092,0,0.9688856601715088,0.03111432120203972
1251,0,0.9973976016044616,0.0026023744139820337
13893,0,0.9973533153533936,0.002646710490807891
8598,0,0.9975967407226562,0.002403282793238759
17385,0,0.9897473454475404,0.01025267131626606
6186,0,0.9755846858024596,0.024415325373411182
14859,0,0.993630349636078,0.006369652226567268
24674,0,0.9977443814277648,0.002255609724670649
23795,0,0.9977735877037048,0.0022264036815613513
7558,0,0.9976781010627748,0.002321918494999409
18509,0,0.997535526752472,0.0024644741788506512
11644,0,0.9971928000450134,0.002807196229696274
854,0,0.8423726558685303,0.15762737393379211
2301,0,0.99775230884552,0.0022477167658507824
17928,0,0.997664749622345,0.0023352436255663638
20514,0,0.960646629333496,0.0393533892929554
4867,0,0.9931656718254088,0.006834314204752445
8461,0,0.9934412837028505,0.0065587321296334275
5955,0,0.9868813157081604,0.0131186842918396
9624,0,0.9948774576187134,0.00512257218360901
20973,0,0.99639093875885,0.0036090621724724774
4584,0,0.9977526664733888,0.002247343538329005
19602,0,0.9975598454475404,0.0024401613045483828
13015,0,0.9972198009490968,0.0027801976539194584
17829,0,0.9922008514404296,0.007799155544489622
13300,0,0.9973512887954712,0.002648708876222372
17849,0,0.9956432580947876,0.004356721416115761
11650,0,0.9970068931579591,0.002993100788444281
1880,0,0.9974243044853209,0.002575717167928815
10352,0,0.9974095821380616,0.002590404124930501
6076,0,0.9292086362838744,0.0707913413643837
4616,0,0.9935424327850342,0.0064575858414173135
8945,0,0.9977520704269408,0.002247908152639866
911,0,0.9970493912696838,0.00295060477219522
9544,0,0.9873419404029846,0.012658088468015194
12819,0,0.9976671934127808,0.0023327975068241358
255,0,0.9792526364326476,0.02074738591909409
15665,0,0.9962087273597716,0.003791279159486294
15105,0,0.9810620546340942,0.01893794722855091
6653,0,0.9927901029586792,0.0072098905220627785
21007,0,0.9971114993095398,0.0028885041829198603
1643,0,0.988112211227417,0.011887781322002413
24333,0,0.9969696402549744,0.0030303681269288067
14542,0,0.997594714164734,0.002405315404757857
10205,0,0.9973625540733336,0.002637446392327547
7350,0,0.9972789883613586,0.0027209839317947626
10142,0,0.9961457848548888,0.0038542244583368297
22711,0,0.9977542757987976,0.002245703944936395
23923,0,0.9970261454582214,0.0029738291632384057
9226,0,0.9976582527160645,0.0023417684715241194
21630,0,0.9977654814720154,0.0022345283068716526
22073,0,0.9963097572326659,0.003690238110721111
20358,0,0.997661590576172,0.002338407561182976
5928,0,0.9939045310020448,0.006095496006309986
5485,0,0.9820491671562196,0.01795082911849022
17056,0,0.99775230884552,0.0022477167658507824
8084,0,0.9972262978553772,0.002773718209937215
22339,0,0.9975703358650208,0.00242968974635005
6494,0,0.9976942539215088,0.002305737230926752
21822,0,0.9832850098609924,0.016714982688426968
9470,0,0.997325360774994,0.0026746271178126326
6384,0,0.9614145755767822,0.038585398346185684
18531,0,0.9977360367774964,0.0022639548406004906
13221,0,0.9975650906562804,0.0024348834995180373
11521,0,0.997487246990204,0.0025127551052719355
11084,0,0.9684318900108336,0.03156810626387596
13009,0,0.9964011311531068,0.0035988411400467157
12610,0,0.9964869022369384,0.003513105446472764
15310,0,0.9954944849014282,0.00450550252571702
9998,0,0.9971074461936952,0.002892552874982357
20697,0,0.9970625638961792,0.002937415614724159
2676,0,0.9894751906394958,0.010524819605052471
6321,0,0.993922233581543,0.0060777729377150536
8675,0,0.8622229099273682,0.13777707517147064
15012,0,0.997371792793274,0.0026282118633389477
19177,0,0.9910280108451844,0.00897196214646101
2677,0,0.9894751906394958,0.010524819605052471
9309,0,0.9975914359092712,0.0024085750337690115
23396,0,0.9950990676879884,0.00490095978602767
17398,0,0.9975146055221558,0.0024853814393281932
8497,0,0.9967563152313232,0.0032436843030154705
21606,0,0.997511625289917,0.0024883481673896317
7546,0,0.9977000951766968,0.002299901330843568
9048,0,0.9977520704269408,0.002247908152639866
19134,0,0.9799790978431702,0.02002090588212013
16382,0,0.9959035515785216,0.004096432123333216
24591,0,0.9977821111679076,0.002217879053205252
10617,0,0.9964612126350404,0.003538797376677394
7221,0,0.9977431893348694,0.0022568185813724995
3711,0,0.982141375541687,0.01785859651863575
20043,0,0.9977981448173524,0.0022018472664058213
10477,0,0.9967022538185121,0.0032977638766169552
20082,0,0.997710108757019,0.002289907075464725
23874,0,0.9918624758720398,0.008137525990605354
5168,0,0.9719651341438292,0.02803483977913856
22726,0,0.9977542757987976,0.002245703944936395
19476,0,0.9973747730255128,0.0026251976378262047
24098,0,0.9956130385398864,0.00438697449862957
17596,0,0.9971289634704591,0.0028710572514683013
19255,0,0.97827410697937,0.021725893020629883
7490,0,0.9937779903411864,0.0062219914980232716
5381,0,0.9923545122146606,0.007645494304597378
17227,0,0.9976844191551208,0.002315571298822761
4646,0,0.9596230983734132,0.040376920253038406
17432,0,0.9977896809577942,0.00221033557318151
13018,0,0.9975094199180604,0.0024905684404075146
11416,0,0.9968329071998596,0.003167091403156519
8234,0,0.9831201434135436,0.01687987893819809
18944,0,0.997773826122284,0.0022261484991759057
13802,0,0.9974066019058228,0.002593375975266099
23685,0,0.9963394403457642,0.003660582005977631
13321,0,0.9969007968902588,0.0030991812236607075
19343,0,0.9917003512382508,0.008299640379846096
8116,0,0.9951571822166444,0.004842816852033138
15822,0,0.9965351819992064,0.003464830806478858
10476,0,0.9964102506637572,0.0035897681955248117
19601,0,0.9975598454475404,0.0024401613045483828
8769,0,0.9975457787513732,0.002454237081110477
1454,0,0.9975846409797668,0.002415338298305869
3032,0,0.9976804852485656,0.002319487277418375
20718,0,0.9968445301055908,0.003155493875965476
20354,0,0.997630536556244,0.002369469264522195
23329,0,0.9969371557235718,0.003062838688492775
6750,0,0.9977735877037048,0.0022264036815613513
19078,0,0.997674822807312,0.0023251825477927928
169,0,0.9833809137344359,0.016619116067886353
13372,0,0.9965721368789672,0.003427834482863545
24755,0,0.9977896809577942,0.00221033557318151
19910,0,0.9976978302001952,0.0023021618835628037
21019,0,0.9966252446174622,0.003374733729287982
20611,0,0.9614981412887572,0.038501862436532974
13509,0,0.9977092146873474,0.002290783217176795
4538,0,0.996078073978424,0.003921916242688893
2991,0,0.9963791370391846,0.0036208494566380978
3010,0,0.997626006603241,0.002373974537476897
23136,0,0.9973950982093812,0.002604904351755977
18901,0,0.9977896809577942,0.00221033557318151
1154,0,0.996506690979004,0.003493336495012045
1352,0,0.99775230884552,0.0022477167658507824
18006,0,0.9959761500358582,0.0040238481014966965
12530,0,0.99748694896698,0.002513064770027995
9359,0,0.9977153539657592,0.0022846348583698273
405,0,0.9970762133598328,0.002923787571489811
19416,0,0.9972360134124756,0.0027639910113066435
1534,0,0.9976990222930908,0.0023009770084172487
20165,0,0.9976140260696412,0.0023859876673668623
1576,0,0.9977735877037048,0.0022264036815613513
24584,0,0.9977896809577942,0.00221033557318151
17591,0,0.9971326589584352,0.002867356175556779
2585,0,0.9877466559410096,0.012253337539732456
14170,0,0.9971345067024232,0.002865468617528677
17031,0,0.9972409009933472,0.002759098075330257
11612,0,0.9972020983695984,0.002797878812998533
17621,0,0.9967463612556458,0.003253617091104388
17874,0,0.9964337348937988,0.00356629234738648
9873,0,0.9974405765533448,0.0025594255421310663
16069,0,0.9968202710151672,0.003179736435413361
14607,0,0.9959520697593688,0.0040479120798408985
14159,0,0.9976169466972352,0.002383073791861534
10417,0,0.9970539212226868,0.002946072956547141
2312,0,0.997672200202942,0.002327807946130633
12153,0,0.997636616230011,0.002363384934142232
21162,0,0.9977360367774964,0.0022639548406004906
6081,0,0.97144877910614,0.028551213443279263
18490,0,0.9972854852676392,0.0027145103085786104
15415,0,0.9962801337242126,0.0037198616191744796
19461,0,0.9973938465118408,0.002606154652312398
13909,0,0.9968169927597046,0.0031829827930778265
20618,0,0.8665873408317566,0.1334126442670822
7918,0,0.9968443512916564,0.003155646845698357
9319,0,0.9976000189781188,0.0024000073317438364
8730,0,0.9962410926818848,0.0037589047569781537
8503,0,0.9971732497215272,0.002826731884852052
12461,0,0.9977084398269652,0.002291554817929864
8630,0,0.9973057508468628,0.0026942742988467216
14731,0,0.9963548183441162,0.0036451749037951227
6862,0,0.9977426528930664,0.0022573608439415693
1930,0,0.8858604431152344,0.11413957923650743
839,0,0.9977523684501648,0.002247639698907733
13935,0,0.9964194893836976,0.0035804845392704006
16594,0,0.9976569414138794,0.0023430588189512487
9435,0,0.997374951839447,0.0026250514201819897
15684,0,0.9955592751502992,0.0044407290406525135
20409,0,0.9977981448173524,0.0022018472664058213
10613,0,0.9975616335868835,0.002438359428197145
10244,0,0.997272491455078,0.002727515995502472
13,0,0.9194323420524596,0.08056767284870148
18072,0,0.9963451027870178,0.0036548806820064783
11797,0,0.9974036216735841,0.0025964034721255307
3224,0,0.9831374287605286,0.016862548887729645
10852,0,0.9977648854255676,0.0022351364605128765
6490,0,0.9977276921272278,0.002272304845973849
16547,0,0.9972302317619324,0.0027697877958416943
11382,0,0.9974884390830994,0.0025115746539086103
8363,0,0.9969331622123718,0.0030668482650071387
4968,0,0.9949921369552612,0.005007878877222538
11287,0,0.9972524046897888,0.002747577615082264
19765,0,0.9970391988754272,0.0029608167242258787
23626,0,0.9977805614471436,0.0022194108460098505
12704,0,0.995915949344635,0.004084039479494096
22187,0,0.9965581297874452,0.0034418569412082434
24537,0,0.997512936592102,0.002487082034349441
21705,0,0.9977124333381652,0.0022875703871250157
18537,0,0.9977579712867736,0.0022420540917664766
10234,0,0.9971885681152344,0.0028114188462495804
13559,0,0.9975210428237916,0.002478945767506957
4743,0,0.9969353675842284,0.0030646405648440127
4047,0,0.981277585029602,0.01872241497039795
4658,0,0.9934078454971312,0.006592163350433111
2746,0,0.9974541664123536,0.00254585943184793
18542,0,0.9976978302001952,0.0023021618835628037
19431,0,0.9971999526023864,0.002800045534968376
21556,0,0.9894438982009888,0.010556105524301529
8695,0,0.989675998687744,0.010324010625481606
1787,0,0.9969744086265564,0.0030255729798227553
6616,0,0.99636310338974,0.0036368835717439647
22164,0,0.9964836835861206,0.0035163036081939936
9216,0,0.99746972322464,0.0025302832946181297
19345,0,0.9917269349098206,0.008273056708276272
10951,0,0.9976428151130676,0.002357171149924397
16916,0,0.9977523684501648,0.002247639698907733
14870,0,0.9924746155738832,0.007525364402681589
22477,0,0.9973047375679016,0.002695264760404825
11426,0,0.99723082780838,0.002769153099507093
5454,0,0.9756859540939332,0.02431405894458294
24535,0,0.9971120953559875,0.00288790138438344
220,0,0.9759094715118408,0.02409055270254612
5607,0,0.8996002674102783,0.10039973258972168
24307,0,0.9967904686927797,0.0032095464412122965
19121,0,0.9358413815498352,0.0641586035490036
17302,0,0.9972989559173584,0.002701037330552936
8997,0,0.9973676800727844,0.002632325049489737
21977,0,0.9971402883529664,0.0028596948832273483
16696,0,0.9977234601974488,0.002276529092341661
11087,0,0.9626994132995604,0.03730058670043945
16836,0,0.9977360367774964,0.0022639548406004906
13654,0,0.9973757266998292,0.002624297514557839
8350,0,0.997163951396942,0.0028360337018966675
1678,0,0.9585433602333068,0.04145664349198341
14730,0,0.9907705187797546,0.009229462593793869
13355,0,0.9974021315574646,0.002597843529656529
21555,0,0.9964849948883056,0.003514985553920269
6335,0,0.9940426349639891,0.005957373883575201
10104,0,0.9972965121269226,0.002703497186303139
17725,0,0.9973457455635072,0.002654226962476969
6892,0,0.9977635145187378,0.002236471511423588
23645,0,0.9977526664733888,0.002247343538329005
321,0,0.991811215877533,0.008188785053789616
14323,0,0.9921274781227112,0.007872522808611393
7796,0,0.9914134740829468,0.008586508221924305
9215,0,0.9976136684417723,0.002386302221566439
9656,0,0.992601990699768,0.007398029789328575
17929,0,0.9964024424552916,0.00359756569378078
23508,0,0.9977896809577942,0.00221033557318151
