d3mIndex,predict,p0,p1
14571,0,0.9926744103431702,0.007325604557991028
10036,0,0.9984838366508484,0.0015161349438130856
5586,0,0.919180691242218,0.08081929385662079
17701,0,0.9964085221290588,0.0035914706531912093
6688,0,0.9987090229988098,0.0012909515062347054
22759,0,0.9989435076713562,0.00105648348107934
11092,0,0.9784733653068542,0.021526629105210304
1251,0,0.9989528059959412,0.0010471835266798737
13893,0,0.9986776113510132,0.0013224184513092039
8598,0,0.9983168840408324,0.0016831372631713748
17385,0,0.9978000521659852,0.0021999655291438107
6186,0,0.943692982196808,0.05630704388022423
14859,0,0.9967265725135804,0.0032734274864196773
24674,0,0.999155342578888,0.0008446487481705843
23795,0,0.9993708729743958,0.000629098096396774
7558,0,0.9991535544395448,0.0008464664570055902
18509,0,0.9982452988624572,0.0017547262832522392
11644,0,0.9983956217765808,0.0016043810173869133
854,1,0.5637165307998657,0.4362834990024567
2301,0,0.9991639256477356,0.0008360982756130397
17928,0,0.9989946484565736,0.0010053799487650394
20514,0,0.9542480111122132,0.04575198516249657
4867,0,0.9980735778808594,0.0019264320144429805
8461,0,0.9911872148513794,0.0088127963244915
5955,0,0.9888080954551696,0.011191900819540024
9624,0,0.9905717968940736,0.009428230114281178
20973,0,0.9991863369941713,0.0008136596297845244
4584,0,0.999149739742279,0.0008502443670295179
19602,0,0.998906135559082,0.0010938586201518774
13015,0,0.9982811212539672,0.001718866522423923
17829,0,0.991108775138855,0.008891195990145206
13300,0,0.9984477162361144,0.0015522977337241173
17849,0,0.9906278848648072,0.00937209650874138
11650,0,0.995919406414032,0.004080592654645443
1880,0,0.9987967610359192,0.0012032269733026626
10352,0,0.9981318712234496,0.001868119928985834
6076,0,0.9602199792861938,0.03977999463677406
4616,0,0.9961101412773132,0.0038898417260497813
8945,0,0.9992846250534058,0.0007153882179409267
911,0,0.9970131516456604,0.0029868576675653453
9544,0,0.990443766117096,0.0095562394708395
12819,0,0.9984045624732972,0.0015954397385939956
255,0,0.9857361912727356,0.014263834804296494
15665,0,0.9961337447166444,0.00386626785621047
15105,0,0.9906105399131776,0.009389440529048445
6653,0,0.9975830912590028,0.0024169154930859804
21007,0,0.9987420439720154,0.001257940661162138
1643,0,0.9951587915420532,0.004841224290430546
24333,0,0.9986176490783693,0.0013823556946590545
14542,0,0.9991429448127748,0.0008570276550017298
10205,0,0.9978464841842652,0.0021535002160817385
7350,0,0.9941235184669496,0.005876487120985985
10142,0,0.9974284768104552,0.0025715245865285397
22711,0,0.9992480278015136,0.000752001185901463
23923,0,0.9973015189170836,0.002698451979085803
9226,0,0.9992773532867432,0.0007226470042951405
21630,0,0.9991998076438904,0.0008001960813999176
22073,0,0.9975054860115052,0.002494512824341655
20358,0,0.9989754557609558,0.0010245362063869834
5928,0,0.9868311882019044,0.013168795965611936
5485,0,0.975708305835724,0.024291710928082463
17056,0,0.9992827773094176,0.0007172244368121027
8084,0,0.9983545541763306,0.0016454525757580993
22339,0,0.9980008006095886,0.0019992180168628693
6494,0,0.9993252754211426,0.0006746983272023499
21822,0,0.9915128350257874,0.008487137034535408
9470,0,0.998069941997528,0.0019300734857097266
6384,0,0.9596315026283264,0.04036851227283478
18531,0,0.9990283846855164,0.0009716122294776143
13221,0,0.9988802075386048,0.0011197904823347926
11521,0,0.998226284980774,0.0017736938316375015
11084,0,0.9736278653144836,0.02637213468551636
13009,0,0.996484637260437,0.0035153464414179325
12610,0,0.9971711039543152,0.002828896744176745
15310,0,0.9944947361946106,0.005505257286131382
9998,0,0.9970057606697084,0.002994260750710964
20697,0,0.9981595873832704,0.0018404085421934726
2676,0,0.993864893913269,0.006135131698101759
6321,0,0.996475338935852,0.0035246559418737893
8675,1,0.8051120042800903,0.19488798081874847
15012,0,0.9956556558609008,0.004344324581325054
19177,0,0.9961580634117126,0.0038419601041823626
2677,0,0.9937461018562316,0.006253909319639206
9309,0,0.9990696907043456,0.0009303191909566524
23396,0,0.9970033764839172,0.002996624680235982
17398,0,0.9988115429878236,0.0011884651612490413
8497,0,0.9976595640182496,0.0023404073435813193
21606,0,0.9989818930625916,0.0010181356919929383
7546,0,0.999129831790924,0.0008701874176040293
9048,0,0.9992965459823608,0.0007034557056613266
19134,0,0.9719294905662536,0.028070509433746338
16382,0,0.9957298636436462,0.0042701498605310926
24591,0,0.9992566108703612,0.0007433886057697238
10617,0,0.9983275532722472,0.001672474667429924
7221,0,0.999048948287964,0.0009510334930382668
3711,0,0.9929441213607788,0.0070558968000113955
20043,0,0.9993304610252379,0.0006695227348245679
10477,0,0.9971351623535156,0.002864830894395709
20082,0,0.9993220567703248,0.0006779659306630492
23874,0,0.996572732925415,0.003427269170060754
5168,0,0.9662135243415833,0.03378647938370705
22726,0,0.9992480278015136,0.000752001185901463
19476,0,0.9981828927993774,0.0018170989351347087
24098,0,0.9967383146286012,0.0032617037650197744
17596,0,0.9969590902328492,0.0030409099999815226
19255,0,0.9854801297187804,0.014519884251058103
