d3mIndex,predict,p0,p1
8.0,0,0.9989786533992636,0.0010213466007364537
2761.44444444444,0,0.9989786533992636,0.0010213466007364537
5514.8888888888905,0,0.9989786533992636,0.0010213466007364537
8268.33333333333,0,0.9989786533992636,0.0010213466007364537
11021.777777777801,0,0.9989786533992636,0.0010213466007364537
13775.222222222199,0,0.9989786533992636,0.0010213466007364537
16528.6666666667,0,0.9989786533992636,0.0010213466007364537
19282.111111111102,0,0.9989786533992636,0.0010213466007364537
22035.555555555602,0,0.9989786533992636,0.0010213466007364537
24789.0,0,0.9989786533992636,0.0010213466007364537
12071.0,0,0.9989786533992636,0.0010213466007364537
12071.0,0,0.9989786533992636,0.0010213466007364537
12071.0,0,0.9989786533992636,0.0010213466007364537
12071.0,0,0.9857883171730146,0.014211682826985438
12071.0,0,0.9981030322873488,0.0018969677126510949
12071.0,0,0.9985282756942888,0.0014717243057111662
12071.0,0,0.9988606516737524,0.0011393483262475716
12071.0,0,0.9991110016831516,0.0008889983168482658
12071.0,0,0.9992995001272303,0.0007004998727696537
12071.0,0,0.9994550246486309,0.0005449753513690189
12071.0,0,0.9995824161499074,0.00041758385009257117
12071.0,0,0.9996800184403706,0.0003199815596294584
12071.0,0,0.9997545249912428,0.0002454750087570849
12071.0,0,0.999809393801398,0.0001906061986020216
12071.0,0,0.9988844794860836,0.0011155205139164672
12071.0,0,0.9990233165972456,0.00097668340275429
12071.0,0,0.9991409101321062,0.0008590898678938438
12071.0,0,0.999258292592678,0.0007417074073219572
12071.0,0,0.9993723541818867,0.0006276458181131411
12071.0,0,0.9994811488005522,0.0005188511994478383
12071.0,0,0.9995859584134044,0.0004140415865955933
12071.0,0,0.9996544231791497,0.00034557682085036565
12071.0,0,0.999708697459792,0.000291302540207987
12071.0,0,0.999752745040068,0.0002472549599319032
12071.0,0,0.9989763384202272,0.0010236615797726957
12071.0,0,0.9989810415751323,0.0010189584248676347
12071.0,0,0.9989843333503236,0.0010156666496764005
12071.0,0,0.9989880695686766,0.0010119304313234566
12071.0,0,0.9990077779733388,0.0009922220266610575
12071.0,0,0.9990259664197269,0.000974033580273251
12071.0,0,0.9990445520814152,0.0009554479185848137
12071.0,0,0.9990754868138784,0.0009245131861217082
12071.0,0,0.9990956186900468,0.0009043813099532328
12071.0,0,0.99907749805103,0.000922501948969858
12071.0,0,0.9989786533992636,0.0010213466007364537
12071.0,1,0.950219992583484,0.04978000741651623
12071.0,0,0.9989786533992636,0.0010213466007364537
12071.0,1,0.910026659444221,0.08997334055577898
12071.0,0,0.9989786533992636,0.0010213466007364537
12071.0,1,0.9363600694048424,0.0636399305951577
12071.0,0,0.9989786533992636,0.0010213466007364537
12071.0,1,0.7567416292225281,0.243258370777472
12071.0,0,0.9989786533992636,0.0010213466007364537
12071.0,1,0.9611835646263406,0.038816435373659385
12071.0,0,0.9989786533992636,0.0010213466007364537
12071.0,1,0.8936376347218502,0.10636236527814984
12071.0,0,0.9975503138062098,0.002449686193790196
12071.0,0,0.9982599890614472,0.0017400109385528706
12071.0,0,0.9988618543115436,0.0011381456884562821
12071.0,0,0.9992612027262544,0.0007387972737457529
12071.0,0,0.9995320895392894,0.0004679104607105835
12071.0,0,0.9997105547857678,0.00028944521423225584
12071.0,0,0.9998228613384093,0.00017713866159089556
12071.0,0,0.9998948088687794,0.00010519113122067421
12071.0,0,0.9999385796237508,6.142037624920981e-05
12071.0,0,0.9999638397302152,3.616026978487725e-05
12071.0,0,0.9981700425977128,0.0018299574022871
12071.0,0,0.9988529885862091,0.0011470114137910625
12071.0,0,0.9992996866244424,0.0007003133755577224
12071.0,0,0.999588112748382,0.000411887251617885
12071.0,0,0.9997627709139392,0.00023722908606095991
12071.0,0,0.9998699619879045,0.00013003801209551748
12071.0,0,0.9999286229232948,7.137707670543351e-05
12071.0,0,0.9999606002419064,3.9399758093718483e-05
12071.0,0,0.9999770882620556,2.291173794444345e-05
12071.0,0,0.9999848779343514,1.5122065648534921e-05
12071.0,0,0.9899033724120406,0.010096627587959414
12071.0,0,0.990505106368613,0.009494893631386999
12071.0,0,0.9914862987483168,0.008513701251683329
12071.0,0,0.9927557408336948,0.00724425916630512
12071.0,0,0.9943315174246572,0.005668482575342912
12071.0,0,0.9959945236881099,0.004005476311889916
12071.0,0,0.9976653021260872,0.0023346978739126837
12071.0,0,0.9988643285960862,0.0011356714039138073
12071.0,0,0.9995087726397242,0.0004912273602758232
12071.0,0,0.999802501374254,0.00019749862574614687
