d3mIndex,nvc.start.1
0,0.0
415,0.0
831,0.0
1247,0.0
1663,0.0
2078,0.0
2494,0.0
2910,0.0
3326,0.0
3742,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
1871,0.0
