d3mIndex,nvc.start.1
2,0.0
805,0.0
1608,0.0
2411,0.0
3214,0.0
4017,0.0
4820,0.0
5623,0.0
6426,0.0
7230,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,1.0
3643,1.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
3643,0.0
