d3mIndex,p_0,p_1
0,0.15462324426598795,0.845376755734012
1,0.25396588952266896,0.746034110477331
2,0.890116007278213,0.10988399272178694
3,0.9326459258216228,0.06735407417837727
4,0.9480998479958308,0.051900152004169205
5,0.994182199066696,0.005817800933303997
6,0.9974151952714236,0.002584804728576334
7,0.9982592553651192,0.00174074463488088
8,0.9859429022524779,0.014057097747522042
9,0.9970303340135005,0.0029696659864994544
10,0.9984632429286128,0.0015367570713872261
11,0.9978876138767858,0.002112386123214201
12,0.9942269445224353,0.005773055477564666
13,0.9975257366606425,0.0024742633393575
14,0.9955289858859194,0.0044710141140805555
15,0.9773089420113759,0.022691057988624166
16,0.9958773813767549,0.004122618623245106
17,0.9936478086046141,0.006352191395385861
18,0.9937141364558152,0.006285863544184758
19,0.9707473582055238,0.029252641794476123
20,0.9979276035014176,0.002072396498582324
21,0.9994877341766799,0.0005122658233200752
22,0.9989955706557162,0.0010044293442837983
23,0.9997269246328245,0.0002730753671754153
24,0.9996951220986394,0.0003048779013605583
25,0.9998117078684298,0.0001882921315701854
26,0.9997817330054152,0.0002182669945848526
27,0.9997333167463617,0.00026668325363827486
28,0.9996585638568386,0.00034143614316143244
29,0.9996957495152564,0.0003042504847435567
30,0.9994782817480069,0.0005217182519930687
31,0.9994654835096982,0.0005345164903017912
32,0.999702268951438,0.00029773104856199793
33,0.9998882475776184,0.00011175242238163567
34,0.999401964083821,0.0005980359161790102
35,0.999376558343194,0.0006234416568059408
36,0.9995812738848777,0.0004187261151222603
37,0.9993201925693659,0.0006798074306341031
38,0.9998295814357153,0.0001704185642846741
39,0.9998921055341472,0.00010789446585275617
40,0.9995682536845081,0.00043174631549189335
41,0.9995212240856917,0.00047877591430835507
42,0.9998600999330679,0.00013990006693204236
43,0.9998159188361937,0.00018408116380630942
44,0.9996418747762443,0.00035812522375572255
45,0.9998398182617716,0.00016018173822835536
46,0.999973170632056,2.6829367943956983e-05
47,0.9998895943693217,0.00011040563067832285
48,0.9999487321561099,5.1267843890132255e-05
49,0.9998984369986263,0.0001015630013736975
50,0.9998796678287211,0.00012033217127888535
51,0.9998639361537135,0.00013606384628649522
52,0.9999002725095407,9.972749045925729e-05
53,0.9997774261826051,0.00022257381739490138
54,0.9997549022460478,0.0002450977539521999
55,0.999880753103281,0.00011924689671904565
56,0.99845502956631,0.001544970433689955
57,0.9991423151844936,0.0008576848155064031
58,0.9999427856272132,5.721437278682233e-05
59,0.9998657922098141,0.00013420779018592744
60,0.9999483298096861,5.167019031397987e-05
61,0.9999862676657713,1.37323342287685e-05
62,0.9999875933724257,1.2406627574258416e-05
63,0.9999845441775278,1.5455822472200853e-05
