p0,p1,d3mIndex
1.0,0.0,4.0
1.0,0.0,4013.6666666666706
1.0,0.0,8023.33333333333
1.0,0.0,12033.0
1.0,0.0,16042.666666666699
1.0,0.0,20052.3333333333
1.0,0.0,24062.0
1.0,0.0,28071.6666666667
1.0,0.0,32081.3333333333
1.0,0.0,36091.0
1.0,0.0,17844.5
1.0,0.0,17844.5
0.9975443625450134,0.002455637454986559,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
0.9189111590385436,0.0810888409614563,17844.5
0.9797826087474824,0.020217391252517647,17844.5
0.9797826087474824,0.020217391252517647,17844.5
0.9797826087474824,0.020217391252517647,17844.5
0.9797826087474824,0.020217391252517647,17844.5
0.9797826087474824,0.020217391252517647,17844.5
0.9797826087474824,0.020217391252517647,17844.5
0.9797826087474824,0.020217391252517647,17844.5
0.9797826087474824,0.020217391252517647,17844.5
0.9797826087474824,0.020217391252517647,17844.5
0.9797468352317809,0.020253164768219038,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
0.82,0.18000000000000005,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
0.88,0.12,17844.5
0.88,0.12,17844.5
0.88,0.12,17844.5
0.875,0.125,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
1.0,0.0,17844.5
