d3mIndex,predict,p0,p1
8.0,0,0.99857896566391,0.001421058434061706
2761.44444444444,0,0.99857896566391,0.001421058434061706
5514.8888888888905,0,0.99857896566391,0.001421058434061706
8268.33333333333,0,0.99857896566391,0.001421058434061706
11021.777777777801,0,0.99857896566391,0.001421058434061706
13775.222222222199,0,0.99857896566391,0.001421058434061706
16528.6666666667,0,0.99857896566391,0.001421058434061706
19282.111111111102,0,0.99857896566391,0.001421058434061706
22035.555555555602,0,0.99857896566391,0.001421058434061706
24789.0,0,0.99857896566391,0.001421058434061706
12071.0,0,0.99857896566391,0.001421058434061706
12071.0,0,0.99857896566391,0.001421058434061706
12071.0,0,0.99857896566391,0.001421058434061706
12071.0,0,0.992296814918518,0.007703170180320741
12071.0,0,0.997600555419922,0.0023994240909814835
12071.0,0,0.9979929924011229,0.002007016679272056
12071.0,0,0.998563587665558,0.0014363826485350726
12071.0,0,0.998493194580078,0.001506803440861404
12071.0,0,0.9988077878952026,0.0011922199046239257
12071.0,0,0.9988077878952026,0.0011922199046239257
12071.0,0,0.9986358880996704,0.0013640903634950519
12071.0,0,0.9986358880996704,0.0013640903634950519
12071.0,0,0.9986358880996704,0.0013640903634950519
12071.0,0,0.9986358880996704,0.0013640903634950519
12071.0,0,0.9982982277870178,0.0017017791979014876
12071.0,0,0.9986749887466432,0.0013250078773126006
12071.0,0,0.9988334774971008,0.001166503527201712
12071.0,0,0.9988447427749634,0.0011552738724276426
12071.0,0,0.9987177848815918,0.0012822381686419249
12071.0,0,0.9987177848815918,0.0012822381686419249
12071.0,0,0.9987177848815918,0.0012822381686419249
12071.0,0,0.9987177848815918,0.0012822381686419249
12071.0,0,0.9987177848815918,0.0012822381686419249
12071.0,0,0.9987177848815918,0.0012822381686419249
12071.0,0,0.9985682964324952,0.0014317079912871122
12071.0,0,0.9985481500625609,0.0014518690295517445
12071.0,0,0.9985481500625609,0.0014518690295517445
12071.0,0,0.9985481500625609,0.0014518690295517445
12071.0,0,0.9985481500625609,0.0014518690295517445
12071.0,0,0.9985481500625609,0.0014518690295517445
12071.0,0,0.9985481500625609,0.0014518690295517445
12071.0,0,0.9985481500625609,0.0014518690295517445
12071.0,0,0.9985481500625609,0.0014518690295517445
12071.0,0,0.9985481500625609,0.0014518690295517445
12071.0,0,0.99857896566391,0.001421058434061706
12071.0,0,0.9955421090126038,0.004457890521734953
12071.0,0,0.99857896566391,0.001421058434061706
12071.0,0,0.9979486465454102,0.0020513515919446945
12071.0,0,0.99857896566391,0.001421058434061706
12071.0,0,0.995108127593994,0.00489186169579625
12071.0,0,0.99857896566391,0.001421058434061706
12071.0,0,0.9982837438583374,0.0017162853619083762
12071.0,0,0.99857896566391,0.001421058434061706
12071.0,0,0.99857896566391,0.001421058434061706
12071.0,0,0.99857896566391,0.001421058434061706
12071.0,0,0.9978056550025941,0.00219433824531734
12071.0,0,0.9977648258209229,0.002235201420262456
12071.0,0,0.9981865882873536,0.0018134182319045067
12071.0,0,0.998399257659912,0.0016007600352168085
12071.0,0,0.9985017776489258,0.0014982296852394938
12071.0,0,0.9985114336013794,0.0014885453274473548
12071.0,0,0.9987227320671082,0.001277258968912065
12071.0,0,0.9991193413734436,0.0008806292898952961
12071.0,0,0.999090313911438,0.000909675902221352
12071.0,0,0.999090313911438,0.000909675902221352
12071.0,0,0.999090313911438,0.000909675902221352
12071.0,0,0.9761540293693542,0.023845942690968517
12071.0,0,0.99857896566391,0.001421058434061706
12071.0,0,0.99862402677536,0.0013759847497567534
12071.0,0,0.9970505833625792,0.002949400106444955
12071.0,0,0.9983164668083192,0.0016835186397656796
12071.0,0,0.998382806777954,0.00161720032338053
12071.0,0,0.9983946084976196,0.001605384168215096
12071.0,0,0.9985032081604004,0.001496791490353644
12071.0,0,0.9986313581466676,0.001368663739413023
12071.0,0,0.9986313581466676,0.001368663739413023
12071.0,0,0.9972521066665648,0.002747876802459359
12071.0,0,0.9972521066665648,0.002747876802459359
12071.0,0,0.9972521066665648,0.002747876802459359
12071.0,0,0.9965862035751344,0.003413774538785219
12071.0,0,0.9983512163162231,0.0016487999819219112
12071.0,0,0.9984115362167358,0.0015884829917922616
12071.0,0,0.9987830519676208,0.0012169732945039866
12071.0,0,0.998882293701172,0.0011177223641425373
12071.0,0,0.9993613362312316,0.0006386479362845421
12071.0,0,0.9993613362312316,0.0006386479362845421
