p0,p1,d3mIndex
0.9896531400249288,0.01034685997507132,153
0.9788782494126872,0.02112175058731296,164
0.99983968819514,0.00016031180486011842,194
0.5650394438422613,0.43496055615773865,236
0.999863942349806,0.00013605765019401338,186
0.7874560267073554,0.21254397329264468,264
4.171929228834649e-05,0.9999582807077118,303
0.9836920834063932,0.016307916593606996,106
0.9924146742075508,0.0075853257924493435,413
0.9901343377452596,0.009865662254740342,63
9.268800067265297e-08,0.9999999073119992,315
0.981121939297367,0.018878060702633058,390
0.9962517250242748,0.003748274975725281,401
0.9991270925558212,0.0008729074441785534,429
0.009085716613920642,0.9909142833860796,89
0.999992637496838,7.362503162002017e-06,308
0.9990580061802616,0.0009419938197384278,93
0.2719643903558093,0.7280356096441907,302
0.9945407682377008,0.005459231762299025,282
0.8596789608196945,0.14032103918030545,255
0.0006083261926886548,0.9993916738073114,92
0.9999802853589004,1.9714641099666716e-05,18
0.9904417713895562,0.009558228610443795,145
0.0008366262652589183,0.9991633737347412,158
0.8461431687292169,0.15385683127078315,150
0.9946303119296156,0.005369688070384307,229
0.8494380052475233,0.1505619947524766,210
0.8663363936667665,0.13366360633323335,188
0.9977672955329524,0.0022327044670476105,394
0.7110388166737961,0.2889611833262038,66
0.9924294959090944,0.007570504090905569,283
0.9983737026821936,0.001626297317806538,208
0.9990018849245536,0.000998115075446398,140
0.9991357221167724,0.0008642778832277168,101
0.8860954520781514,0.11390454792184862,367
0.9565755702017544,0.04342442979824555,444
0.15105589898433286,0.8489441010156672,374
0.9999800823197011,1.9917680298791315e-05,17
0.9940472452464354,0.0059527547535646545,146
0.9996754169231024,0.00032458307689765744,438
0.07159372684675205,0.928406273153248,418
0.0018114765792436047,0.9981885234207564,30
0.0005287031552137181,0.9994712968447864,114
0.9663010905399898,0.03369890946001022,449
0.9999333361017004,6.666389829967601e-05,103
0.9952498666944226,0.004750133305577413,231
0.9936709096501484,0.006329090349851765,284
0.9992500416243564,0.0007499583756437135,176
0.925781660624176,0.07421833937582398,407
0.9994977502757963,0.0005022497242035813,116
0.9999715887921324,2.841120786768944e-05,168
