d3mIndex,nvc.start.1
3071.0,0.0
,0.0
6511.0,0.0
,0.0
7223.0,0.0
381.0,0.0
3136.0,0.0
,0.0
8127.0,0.0
,0.0
,0.0
,0.0
,0.0
6145.0,0.0
,0.0
7735.0,0.0
1662.0,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
4183.0,0.0
,0.0
3524.0,0.0
361.0,0.0
,0.0
3032.0,0.0
,0.0
,0.0
,0.0
2731.0,0.0
,0.0
7827.0,0.0
2259.0,0.0
977.0,0.0
6644.0,0.0
7159.0,0.0
,0.0
,0.0
349.0,0.0
,0.0
,0.0
5035.0,0.0
,0.0
621.0,0.0
5367.0,0.0
,0.0
,0.0
4477.0,0.0
,0.0
1327.0,0.0
,0.0
,0.0
,0.0
867.0,0.0
,0.0
,0.0
,0.0
,0.0
4100.0,0.0
,0.0
1245.0,0.0
,0.0
2001.0,0.0
465.0,0.0
7044.0,0.0
,0.0
5904.0,0.0
5032.0,0.0
3790.0,0.0
1171.0,0.0
,0.0
,0.0
,0.0
,0.0
3931.0,0.0
,0.0
1840.0,0.0
,0.0
,0.0
2716.0,0.0
803.0,0.0
,0.0
,0.0
,0.0
,0.0
4534.0,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
348.0,0.0
6604.0,0.0
3724.0,0.0
7238.0,0.0
,0.0
2768.0,0.0
,0.0
6135.0,0.0
6008.0,0.0
,0.0
7840.0,0.0
,0.0
,0.0
,0.0
4661.0,0.0
925.0,0.0
,0.0
4938.0,0.0
2841.0,0.0
,0.0
1371.0,0.0
,0.0
,0.0
,0.0
,0.0
7005.0,0.0
,0.0
,0.0
4265.0,0.0
7756.0,0.0
,0.0
,0.0
3200.0,0.0
6563.0,0.0
,0.0
3784.0,0.0
,0.0
5677.0,0.0
,0.0
3789.0,0.0
,0.0
,0.0
7055.0,0.0
3740.0,0.0
2039.0,0.0
,0.0
871.0,0.0
,0.0
1864.0,0.0
,0.0
7112.0,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
8107.0,0.0
,0.0
,0.0
5996.0,0.0
,0.0
6771.0,0.0
4540.0,0.0
,0.0
1965.0,0.0
,0.0
,0.0
,0.0
6709.0,0.0
,0.0
,0.0
,0.0
570.0,0.0
,0.0
1736.0,0.0
,0.0
,0.0
,0.0
8164.0,0.0
3363.0,0.0
,0.0
5997.0,0.0
,0.0
,0.0
1625.0,0.0
872.0,0.0
7864.0,0.0
,0.0
,0.0
6593.0,0.0
3302.0,0.0
6558.0,0.0
3910.0,0.0
,0.0
,0.0
,0.0
,0.0
1524.0,0.0
,0.0
,0.0
2553.0,0.0
8355.0,0.0
4536.0,0.0
,0.0
2686.0,0.0
2972.0,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
7776.0,0.0
,0.0
,0.0
2368.0,0.0
965.0,0.0
6766.0,0.0
,0.0
,0.0
5780.0,0.0
2433.0,0.0
,0.0
,0.0
,0.0
,0.0
6126.0,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
2552.0,0.0
,0.0
,0.0
,0.0
,0.0
5889.0,0.0
3617.0,0.0
1083.0,0.0
,0.0
,0.0
,0.0
4390.0,0.0
,0.0
2931.0,0.0
,0.0
2058.0,0.0
,0.0
376.0,0.0
,0.0
873.0,0.0
,0.0
6651.0,0.0
,0.0
,0.0
,0.0
4430.0,0.0
,0.0
7166.0,0.0
2148.0,0.0
607.0,0.0
,0.0
6111.0,0.0
6502.0,0.0
1732.0,0.0
3759.0,0.0
,0.0
4659.0,0.0
8267.0,0.0
,0.0
1037.0,0.0
,0.0
5877.0,0.0
,0.0
856.0,0.0
,0.0
2525.0,0.0
5095.0,0.0
4686.0,0.0
,0.0
5568.0,0.0
,0.0
,0.0
8108.0,0.0
2726.0,0.0
3509.0,0.0
918.0,0.0
,0.0
452.0,0.0
,0.0
,0.0
,0.0
,0.0
450.0,0.0
,0.0
8391.0,0.0
,0.0
4663.0,0.0
,0.0
2126.0,0.0
,0.0
7457.0,0.0
,0.0
4098.0,0.0
,0.0
,0.0
,0.0
1949.0,0.0
,0.0
6453.0,0.0
,0.0
1525.0,0.0
,0.0
,0.0
,0.0
,0.0
6706.0,0.0
,0.0
2932.0,0.0
4695.0,0.0
1954.0,0.0
,0.0
,0.0
,0.0
1319.0,0.0
457.0,0.0
7051.0,0.0
,0.0
,0.0
2971.0,0.0
2720.0,0.0
6699.0,0.0
8335.0,0.0
1065.0,0.0
7908.0,0.0
3192.0,0.0
2769.0,0.0
,0.0
,0.0
7213.0,0.0
5508.0,0.0
7991.0,0.0
,0.0
2332.0,0.0
4153.0,0.0
3457.0,0.0
,0.0
,0.0
,0.0
,0.0
2902.0,0.0
192.0,0.0
,0.0
1247.0,0.0
2734.0,0.0
,0.0
4780.0,0.0
,0.0
,0.0
,0.0
1224.0,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
5570.0,0.0
923.0,0.0
,0.0
,0.0
,0.0
7532.0,0.0
1956.0,0.0
1019.0,0.0
2719.0,0.0
8339.0,0.0
2472.0,0.0
,0.0
,0.0
190.0,0.0
,0.0
7747.0,0.0
5441.0,0.0
,0.0
1031.0,0.0
,0.0
,0.0
5565.0,0.0
368.0,0.0
189.0,0.0
,0.0
7916.0,0.0
,0.0
,0.0
4101.0,0.0
,0.0
,0.0
,0.0
,0.0
6655.0,0.0
,0.0
4527.0,0.0
6710.0,0.0
,0.0
,0.0
4285.0,0.0
3615.0,0.0
,0.0
4923.0,0.0
6113.0,0.0
2188.0,0.0
,0.0
,0.0
4688.0,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
7234.0,0.0
,0.0
2200.0,0.0
,0.0
,0.0
6326.0,0.0
4149.0,0.0
4269.0,0.0
,0.0
3779.0,0.0
3850.0,0.0
4610.0,0.0
,0.0
,0.0
1622.0,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
3662.0,0.0
,0.0
,0.0
6454.0,0.0
,0.0
5260.0,0.0
,0.0
,0.0
,0.0
,0.0
6705.0,0.0
,0.0
624.0,0.0
265.0,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
6887.0,0.0
,0.0
,0.0
7812.0,0.0
,0.0
7441.0,0.0
,0.0
2000.0,0.0
1036.0,0.0
,0.0
,0.0
1848.0,0.0
,0.0
,0.0
,0.0
2135.0,0.0
,0.0
6984.0,0.0
,0.0
,0.0
,0.0
6702.0,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
3725.0,0.0
,0.0
,0.0
7330.0,0.0
,0.0
,0.0
6763.0,0.0
2484.0,0.0
,0.0
,0.0
,0.0
,0.0
1528.0,0.0
352.0,0.0
8275.0,0.0
,0.0
,0.0
,0.0
5894.0,0.0
743.0,0.0
7293.0,0.0
,0.0
,0.0
,0.0
5716.0,0.0
4429.0,0.0
1192.0,0.0
2325.0,0.0
96.0,0.0
4831.0,0.0
,0.0
1749.0,0.0
,0.0
8367.0,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
5372.0,0.0
6886.0,0.0
2301.0,0.0
6005.0,0.0
,0.0
933.0,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
7440.0,0.0
,0.0
,0.0
2140.0,0.0
,0.0
6086.0,0.0
,0.0
,0.0
