p0,p1,d3mIndex
0.8084557056427002,0.1915442943572998,0
0.5306018590927124,0.46939817070961,1
0.7868742346763611,0.2131257653236389,2
0.9382047057151794,0.06179528310894966,3
0.8983740806579591,0.1016259267926216,4
0.9517997503280641,0.048200279474258416,5
0.9884008169174194,0.011599182151257992,6
0.9895627498626708,0.010437262244522572,7
0.9458156228065492,0.054184358566999435,8
0.9928006529808044,0.007199347484856844,9
0.9928006529808044,0.007199347484856844,10
0.9949367642402648,0.005063225980848074,11
0.9923884272575378,0.007611543871462345,12
0.996125340461731,0.0038746381178498272,13
0.9752971529960632,0.02470286376774311,14
0.9673491120338441,0.0326509028673172,15
0.9898804426193236,0.01011956762522459,16
0.9858825802803041,0.014117395505309103,17
0.9962552189826964,0.0037447870709002022,18
0.9962552189826964,0.0037447870709002022,19
0.9896234273910522,0.010376575402915478,20
0.994843363761902,0.005156620871275663,21
0.9930853247642516,0.006914648227393627,22
0.9897057414054872,0.010294236242771149,23
0.9923163652420044,0.007683607283979654,24
0.9955996870994568,0.004400338511914015,25
0.994648814201355,0.00535117369145155,26
0.994648814201355,0.00535117369145155,27
0.9916373491287231,0.008362632244825363,28
0.9925304651260376,0.007469526026397942,29
0.9919034838676452,0.00809652544558048,30
0.9883888363838196,0.011611183173954487,31
0.9917027354240416,0.008297265507280827,32
0.9962145090103148,0.0037854970432817936,33
0.9952373504638672,0.004762639291584493,34
0.9966942071914672,0.003305803053081036,35
0.9958192706108092,0.004180730786174536,36
0.9891856908798218,0.01081431657075882,37
0.993388533592224,0.006611458025872707,38
0.9956771731376648,0.004322830121964215,39
0.9949398040771484,0.005060212220996618,40
0.9913761019706726,0.008623925969004631,41
0.9928821921348572,0.007117835804820061,42
0.997961699962616,0.0020383019000291824,43
0.9976789951324464,0.0023209895007312298,44
0.9891657829284668,0.010834197513759136,45
0.9986020922660828,0.0013979091309010985,46
0.9986020922660828,0.0013979091309010985,47
0.9935193061828612,0.006480672396719457,48
0.9982580542564392,0.0017419519135728476,49
0.9989497065544128,0.0010502742370590568,50
0.9989497065544128,0.0010502742370590568,51
0.9989497065544128,0.0010502742370590568,52
0.9988659620285034,0.0011340101482346654,53
0.9988659620285034,0.0011340101482346654,54
0.9988659620285034,0.0011340101482346654,55
0.99711811542511,0.0028819015715271235,56
0.997940182685852,0.0020598303526639943,57
0.9986825585365297,0.0013174408813938498,58
0.9993091225624084,0.0006908992654643952,59
0.9995790719985962,0.0004209462204016745,60
0.9995790719985962,0.0004209462204016745,61
0.9995790719985962,0.0004209462204016745,62
0.9991937279701232,0.0008062496199272572,63
0.9991937279701232,0.0008062496199272572,64
0.9991937279701232,0.0008062496199272572,65
0.9991937279701232,0.0008062496199272572,66
0.997339129447937,0.002660894999280572,67
0.974854052066803,0.02514592744410038,68
0.9802394509315492,0.01976053975522518,69
0.986821711063385,0.013178267516195774,70
0.986821711063385,0.013178267516195774,71
0.985514760017395,0.014485264196991919,72
0.985514760017395,0.014485264196991919,73
0.966120183467865,0.03387980535626412,74
0.9805828928947448,0.019417082890868187,75
0.9805828928947448,0.019417082890868187,76
0.9354917407035828,0.06450823694467545,77
0.9734057784080504,0.026594242081046104,78
0.9734057784080504,0.026594242081046104,79
0.9658337235450744,0.03416627272963524,80
0.650995135307312,0.349004864692688,81
0.7873126864433289,0.21268732845783234,82
0.7762895226478577,0.22371047735214236,83
0.6057402491569519,0.3942597508430481,84
0.4833323359489441,0.5166676640510559,85
0.5942732095718384,0.405726820230484,86
0.5100414752960205,0.4899585545063019,87
0.6513687968254089,0.34863120317459106,88
0.9945330619812012,0.0054669459350407115,89
0.9941818714141846,0.005818114150315522,90
0.9958605766296388,0.004139422904700041,91
0.995137631893158,0.004862366244196892,92
0.995137631893158,0.004862366244196892,93
0.9936909079551696,0.006309100892394781,94
0.9936068654060364,0.0063931080512702465,95
0.9926655888557434,0.007334413472563028,96
0.9946101307868958,0.00538988970220089,97
0.9938784241676332,0.006121585611253978,98
0.9692195057868958,0.030780477449297905,99
0.9692195057868958,0.030780477449297905,100
0.9964078068733216,0.003592208027839661,101
0.999220848083496,0.0007791807875037192,102
0.998740017414093,0.0012599779292941091,103
0.9989851713180542,0.0010148034198209646,104
0.9989851713180542,0.0010148034198209646,105
0.9991506934165956,0.0008493273635394871,106
0.9987223744392396,0.0012775991344824431,107
0.999052345752716,0.0009476772975176573,108
0.9990608096122742,0.0009391668136231599,109
0.9993168711662292,0.0006831164937466383,110
0.9992849230766296,0.0007151009049266577,111
0.9994830489158629,0.000516962434630841,112
0.9994496703147888,0.0005503453430719674,113
0.999484658241272,0.0005153673700988293,114
0.999484658241272,0.0005153673700988293,115
0.999484658241272,0.0005153673700988293,116
0.9966917037963868,0.0033082722220569853,117
0.9969506859779358,0.00304931472055614,118
0.9964999556541444,0.0035000222269445658,119
0.9966807961463928,0.0033191782422363762,120
0.9969599843025208,0.003039986360818148,121
0.9848828911781312,0.015117105096578596,122
0.985132098197937,0.014867929741740228,123
0.9989078044891356,0.0010921733919531107,124
0.9995771646499634,0.0004228362522553653,125
0.9471734166145324,0.05282658338546753,126
0.9762603640556335,0.023739608004689217,127
0.9781766533851624,0.021823344752192497,128
0.9848944544792176,0.015105566941201687,129
0.9804610610008241,0.019538961350917816,130
0.9905338287353516,0.009466154500842094,131
0.9722389578819276,0.027761057019233704,132
0.9908131957054138,0.009186821058392523,133
0.9914459586143494,0.008554014377295971,134
0.9912846088409424,0.008715407922863959,135
0.986462652683258,0.013537343591451643,136
0.98860764503479,0.01139233820140362,137
0.9913432002067566,0.008656772784888744,138
0.9868015050888062,0.013198522850871086,139
0.9946131110191344,0.005386866629123689,140
0.9960939884185792,0.0039060367271304135,141
0.9972981214523317,0.0027018634136766195,142
0.99907124042511,0.0009287892607972026,143
0.997544765472412,0.00245523895137012,144
0.9972981214523317,0.0027018634136766195,145
0.9989289045333862,0.001071089762263,146
0.9953538775444032,0.004646126180887222,147
0.9962809681892396,0.0037190255243331203,148
0.9970550537109376,0.002944940002635121,149
0.9970550537109376,0.002944940002635121,150
0.9978737831115724,0.0021262255031615496,151
0.99722558259964,0.002774406922981143,152
0.9961832761764526,0.003816724987700581,153
0.9885740876197816,0.011425898410379888,154
0.989613115787506,0.010386867448687552,155
0.990273118019104,0.009726891294121742,156
0.9872037768363952,0.01279625203460455,157
0.98049134016037,0.019508646801114082,158
0.8549264669418335,0.14507350325584412,159
0.9220867156982422,0.0779133141040802,160
0.9605433940887452,0.03945658728480339,161
0.9665189981460572,0.033481013029813766,162
0.9709194898605348,0.02908051200211048,163
0.9667778611183168,0.03322211280465126,164
0.9612029790878296,0.03879700228571892,165
0.970921516418457,0.029078504070639614,166
0.9419439435005188,0.0580560714006424,167
0.9656863808631896,0.034313615411520004,168
0.9813614487648009,0.01863853633403778,169
0.9821665287017822,0.017833448946475983,170
0.9821665287017822,0.017833448946475983,171
0.976375162601471,0.02362480945885181,172
0.9940927624702454,0.005907259415835142,173
0.9916335940361024,0.008366393856704235,174
0.9938485622406006,0.0061514293774962425,175
0.9944023489952089,0.0055976249277591705,176
0.9976377487182616,0.002362244995310902,177
0.9976377487182616,0.002362244995310902,178
0.9976377487182616,0.002362244995310902,179
0.9964752793312072,0.003524707863107324,180
0.9964752793312072,0.003524707863107324,181
0.997985064983368,0.0020149624906480312,182
0.997985064983368,0.0020149624906480312,183
