d3mIndex,p_0,p_1
933,0.9999989479965496,1.0520034503826874e-06
7045,0.999998681672981,1.3183270189658942e-06
5187,0.9999938852608918,6.1147391081514e-06
3136,0.9958888868480714,0.004111113151928559
2140,0.9999992998412663,7.001587336611014e-07
2207,0.9997361415714754,0.00026385842852462676
5152,0.9999827815282892,1.7218471710728533e-05
7135,0.9999999855149161,1.4485083923655657e-08
4433,0.9990667937732275,0.0009332062267724696
6127,0.9988969610236527,0.0011030389763473326
5284,0.9964764841318691,0.0035235158681309244
1941,0.9999886467627603,1.1353237239700317e-05
6181,0.9999997435576964,2.5644230362639625e-07
6728,0.997663198409125,0.0023368015908750307
6863,0.9999997286292293,2.713707707386476e-07
2457,0.9998685611547088,0.00013143884529121658
4512,0.9999441723188075,5.5827681192522155e-05
847,0.9999710360071916,2.8963992808434117e-05
1442,0.9999793580282568,2.0641971743269396e-05
333,0.999985178303329,1.4821696671008601e-05
3586,0.9999966540264759,3.3459735241122064e-06
690,0.9961689430092346,0.0038310569907653237
3424,0.9999829094088092,1.709059119079204e-05
854,0.9960783935404067,0.0039216064595932465
4346,0.9999994749880775,5.250119224813361e-07
3563,0.9999978798115822,2.1201884177991233e-06
3775,0.9999978259770994,2.1740229006111384e-06
4285,0.9999099838687804,9.001613121963477e-05
1606,0.9999997857201404,2.1427985961911936e-07
480,0.9999011159028135,9.888409718647955e-05
3269,0.9996090975871467,0.00039090241285330107
2955,0.9999990473828241,9.526171759010679e-07
2102,0.9999546966369022,4.530336309787609e-05
446,0.9999914907745141,8.509225485909435e-06
4712,0.999995881126321,4.1188736789972975e-06
1273,0.999989443884735,1.0556115264969334e-05
552,0.9997118641762186,0.00028813582378139
549,0.9997903939984998,0.00020960600150017307
2401,0.999997256100418,2.7438995819480405e-06
5106,0.9999997267741967,2.7322580331130074e-07
4254,0.9999875986049288,1.2401395071149879e-05
4885,0.9992603352041538,0.0007396647958461709
2089,0.999995036361042,4.9636389580002205e-06
6824,0.9999988099259441,1.1900740558434746e-06
7267,0.9999900732119438,9.92678805620507e-06
5334,0.9999543034498626,4.569655013739626e-05
4616,0.9999925711590721,7.428840927889997e-06
1231,0.9947819443621364,0.005218055637863583
3603,0.999951267397318,4.873260268204766e-05
4160,0.9991762192655124,0.0008237807344876473
6936,0.9999997838328178,2.1616718214904906e-07
7066,0.9995051387703328,0.0004948612296672372
789,0.9981871151000037,0.0018128848999962692
4127,0.9999992792539425,7.207460575337409e-07
1299,0.9999440220703251,5.597792967496874e-05
7103,0.9999416220676307,5.8377932369240855e-05
7234,0.9999654779601813,3.452203981868091e-05
2563,0.9998281700288489,0.0001718299711510742
2623,0.9998860962905527,0.00011390370944727714
5054,0.9998600859832502,0.00013991401674988613
2784,0.9999645200288242,3.547997117576344e-05
5884,0.9999162470690866,8.375293091342909e-05
5565,0.9999943249560335,5.675043966555513e-06
1846,0.9998606814355725,0.0001393185644274507
3744,0.9994653960753973,0.0005346039246026469
