d3mIndex,p_0,p_1
50,0.9928217925104456,0.0071782074895544125
51,0.9947864748931562,0.005213525106843847
52,0.992713331093546,0.0072866689064539965
53,0.9804276337184442,0.01957236628155582
54,0.9829732594904131,0.01702674050958684
91,0.9840898086401957,0.01591019135980437
92,0.9909101297752037,0.00908987022479638
93,0.9917660031814683,0.008233996818531663
94,0.9972165011173973,0.0027834988826026135
95,0.988959832940376,0.011040167059623995
96,0.9924043398645993,0.0075956601354006965
97,0.9937729840314624,0.006227015968537531
98,0.9683652491250541,0.0316347508749459
99,0.9916058097267524,0.00839419027324766
100,0.9973452525876033,0.002654747412396738
101,0.9924520956567273,0.007547904343272631
102,0.9960279104111788,0.003972089588821221
103,0.9942640184697946,0.005735981530205418
104,0.9979920553101692,0.002007944689830765
105,0.9985669965189747,0.0014330034810252704
106,0.9974566428427352,0.002543357157264836
107,0.9962987637505508,0.0037012362494491615
108,0.9896157918193449,0.01038420818065508
109,0.9982289299297218,0.001771070070278186
129,0.9844829947007103,0.015517005299289639
130,0.9735774811670685,0.026422518832931438
131,0.9811226202354122,0.018877379764587834
132,0.9828659247392072,0.01713407526079279
133,0.9893582128453999,0.010641787154600024
134,0.9753821986082655,0.02461780139173453
135,0.9734627740994956,0.02653722590050445
136,0.9742304826710516,0.025769517328948357
137,0.9638801020319359,0.036119897968064134
138,0.9753458736356921,0.02465412636430791
139,0.9856304096022191,0.014369590397780905
140,0.9944891544838006,0.005510845516199389
141,0.9935095874512067,0.006490412548793336
142,0.9953157890874605,0.004684210912539409
143,0.9982411214065415,0.0017588785934584358
144,0.9961899918992109,0.0038100081007891836
145,0.9796358044868192,0.020364195513180815
146,0.987910736248327,0.012089263751673011
147,0.9449141193539478,0.05508588064605227
148,0.9814435456270495,0.018556454372950473
149,0.9834850727132737,0.01651492728672635
150,0.9970583427070568,0.0029416572929431613
151,0.9890092776371883,0.010990722362811749
152,0.9563454213695457,0.043654578630454265
153,0.9628607135642177,0.037139286435782334
154,0.9872219133960943,0.01277808660390572
155,0.9842701310936648,0.01572986890633519
156,0.9827073400087941,0.017292659991205883
157,0.9906291493313172,0.009370850668682788
173,0.979732348723337,0.020267651276662947
174,0.988303364499902,0.011696635500098078
176,0.9876047189723557,0.0123952810276443
177,0.9951724548224145,0.004827545177585517
178,0.9939681308746983,0.006031869125301735
179,0.9907010938936415,0.009298906106358537
