d3mIndex,p_0,p_1
153,0.5807272430214125,0.4192727569785874
164,0.37285491810696353,0.6271450818930365
194,0.8110578376913837,0.18894216230861624
236,0.9590070758494192,0.04099292415058073
186,0.784785347785002,0.215214652214998
264,0.6284820994985187,0.37151790050148137
303,0.4670365380468556,0.5329634619531444
106,0.8287197641143986,0.17128023588560132
413,0.9400135984720503,0.05998640152794963
63,0.8667798145782324,0.13322018542176767
315,0.30187454766593713,0.6981254523340629
390,0.8281893242561665,0.1718106757438334
401,0.6824934982227854,0.3175065017772148
429,0.9818511643760043,0.01814883562399569
89,0.5071450623743751,0.49285493762562493
308,0.9080259293122803,0.09197407068771975
93,0.8414321905598195,0.15856780944018048
302,0.7790354116969974,0.22096458830300256
282,0.8309656610749936,0.16903433892500638
255,0.697276790844404,0.3027232091555961
92,0.6830756876264342,0.3169243123735657
18,0.9284799109520365,0.07152008904796335
145,0.9256456943800487,0.07435430561995122
158,0.3696865594615071,0.6303134405384929
150,0.8042885910010134,0.19571140899898654
229,0.9618914691493222,0.03810853085067785
210,0.8123836315195743,0.18761636848042562
188,0.9234589758774661,0.07654102412253393
394,0.8611711123284949,0.13882888767150514
66,0.6970900400992524,0.30290995990074765
283,0.8165743515449786,0.1834256484550214
208,0.8781379924656317,0.12186200753436824
140,0.90243032024031,0.0975696797596901
101,0.719266790947057,0.280733209052943
367,0.9557547374594533,0.044245262540546906
444,0.8504270057654192,0.14957299423458073
374,0.7199831844043947,0.28001681559560526
17,0.9264246722024034,0.07357532779759658
146,0.9254625113312628,0.07453748866873727
438,0.6980496771619679,0.30195032283803225
418,0.8535241836499258,0.1464758163500742
30,0.4318440665876243,0.5681559334123757
114,0.19778475933500378,0.8022152406649962
449,0.5519955705835972,0.44800442941640284
103,0.953200707875459,0.04679929212454095
231,0.9604635719007968,0.03953642809920315
284,0.5417892078068234,0.4582107921931766
176,0.8914761076591049,0.10852389234089509
407,0.7601204707244468,0.23987952927555323
116,0.6183653847785944,0.3816346152214056
168,0.9265292892178607,0.07347071078213921
378,0.9014866425910923,0.09851335740890771
120,0.71251503855209,0.2874849614479101
230,0.9582284789418438,0.041771521058156104
112,0.8945756390518197,0.10542436094818028
295,0.45994490563915447,0.5400550943608455
357,0.697930265200514,0.302069734799486
136,0.7951915879293178,0.20480841207068218
190,0.8878217566193375,0.11217824338066254
318,0.9552017487783955,0.04479825122160461
233,0.8423037996017271,0.15769620039827295
126,0.9645242632885678,0.03547573671143215
386,0.5294941024297422,0.47050589757025785
271,0.7425754592755648,0.2574245407244352
343,0.9933234260407285,0.006676573959271556
325,0.4400804958106792,0.5599195041893208
133,0.8658529537815346,0.13414704621846538
33,0.884816399282261,0.1151836007177391
433,0.4658988036376117,0.5341011963623883
162,0.8699300918899715,0.1300699081100284
34,0.8831413997338479,0.1168586002661521
44,0.7985267752901218,0.20147322470987808
97,0.908016451655907,0.09198354834409302
85,0.47506190581326946,0.5249380941867305
61,0.826828858669237,0.173171141330763
167,0.25436028528593335,0.7456397147140666
199,0.8229088713058138,0.17709112869418614
173,0.6591092039609966,0.3408907960390034
241,0.7670514217322156,0.23294857826778434
250,0.9360121678328724,0.06398783216712763
447,0.7427233065403573,0.2572766934596426
391,0.8071977407989758,0.19280225920102417
347,0.7568281721101319,0.24317182788986808
108,0.7391850636350497,0.26081493636495046
349,0.7577760169677324,0.24222398303226753
218,0.46581886885907936,0.5341811311409206
46,0.8438803974942914,0.15611960250570858
368,0.9429631271687625,0.05703687283123763
238,0.9494140417620501,0.050585958237949986
393,0.8478515881920746,0.1521484118079253
73,0.8883207896685116,0.11167921033148841
137,0.8444986652666354,0.1555013347333645
436,0.6237322665558358,0.37626773344416414
35,0.8839845333293719,0.11601546667062805
263,0.6469155238250047,0.35308447617499533
29,0.8755309815762194,0.12446901842378057
181,0.8919839302668846,0.10801606973311557
332,0.3680092028757561,0.6319907971242439
312,0.9255819585357487,0.07441804146425138
51,0.5401977978825397,0.45980220211746026
387,0.41365841164890704,0.5863415883510931
405,0.7082568584294614,0.2917431415705387
217,0.7200685172444939,0.279931482755506
446,0.7475092839272046,0.25249071607279533
27,0.5010437323911611,0.49895626760883893
2,0.49420938462727854,0.5057906153727216
232,0.962649274677301,0.037350725322698994
268,0.8777189983243995,0.1222810016756006
156,0.7654465113496637,0.23455348865033623
306,0.9280053860443128,0.07199461395568718
431,0.9753826578683952,0.02461734213160482
235,0.9596392959554764,0.04036070404452366
316,0.5149539697027983,0.4850460302972017
138,0.8915057263530562,0.10849427364694365
212,0.600971655550933,0.39902834444906693
104,0.739337163904322,0.2606628360956779
385,0.5770270213169378,0.42297297868306216
317,0.9551791154755865,0.04482088452441345
322,0.8977894128570504,0.10221058714294942
215,0.9850616195921352,0.014938380407864648
352,0.5796325127013809,0.4203674872986191
189,0.9259246978531257,0.0740753021468742
214,0.97583750437657,0.02416249562343015
204,0.6838886748934204,0.3161113251065795
234,0.8682031092839576,0.13179689071604236
259,0.7769202028911805,0.2230797971088196
67,0.737660475210328,0.2623395247896721
24,0.8953901245838363,0.10460987541616365
216,0.9785483548222109,0.021451645177789056
223,0.7217108314082729,0.27828916859172714
129,0.6200892774290052,0.37991072257099484
111,0.5860218806425385,0.41397811935746154
166,0.3964253770830704,0.6035746229169296
380,0.7734230788373517,0.2265769211626483
360,0.7939115317159371,0.20608846828406288
40,0.42934955134671837,0.5706504486532816
328,0.4968032169189241,0.5031967830810758
79,0.4754221889773024,0.5245778110226976
287,0.8981963762763022,0.10180362372369767
289,0.8831471722733838,0.11685282772661615
13,0.5314058130052709,0.46859418699472905
375,0.8214049256719137,0.1785950743280863
450,0.5267450048876889,0.4732549951123111
228,0.34798379513263095,0.652016204867369
161,0.8246616527185121,0.1753383472814878
83,0.8299001787176918,0.17009982128230813
453,0.5489153968824142,0.45108460311758575
430,0.9713682201855435,0.028631779814456384
110,0.708221416311605,0.291778583688395
149,0.910233945357144,0.08976605464285613
152,0.630906624789721,0.3690933752102789
16,0.9184407261636668,0.08155927383633324
310,0.9315110397791447,0.06848896022085514
109,0.7808162978496069,0.21918370215039312
451,0.6595773784235452,0.3404226215764548
139,0.5505582262503448,0.4494417737496552
237,0.9498593194185537,0.05014068058144625
260,0.7913539293882599,0.2086460706117401
329,0.22563620535472612,0.7743637946452739
366,0.9524993830713384,0.04750061692866161
248,0.8181445635943186,0.18185543640568122
353,0.520659385237612,0.479340614762388
19,0.9256204462934169,0.07437955370658318
296,0.5236820951464102,0.4763179048535898
269,0.8335670884756163,0.16643291152438378
226,0.45440536089783334,0.5455946391021667
351,0.8739394508795162,0.12606054912048378
3,0.8719723852757932,0.1280276147242068
320,0.9543152994080909,0.04568470059190908
125,0.9637543502004302,0.03624564979956974
280,0.8637361056900662,0.13626389430993385
286,0.8992731818978147,0.10072681810218538
77,0.6335369999300519,0.3664630000699482
184,0.7631492400313892,0.23685075996861088
345,0.6712877119385453,0.32871228806145475
434,0.5177736668996502,0.4822263331003498
275,0.20315383902687587,0.7968461609731241
294,0.2998524343127525,0.7001475656872476
414,0.9237266561615024,0.07627334383849747
182,0.9015116750038815,0.09848832499611843
409,0.5466588910915373,0.45334110890846263
80,0.23827863161405888,0.7617213683859411
307,0.8995880508752706,0.1004119491247293
258,0.8593213207333481,0.1406786792666519
11,0.4500314092099968,0.5499685907900032
342,0.808931744935953,0.19106825506404707
86,0.8156971520510465,0.18430284794895344
266,0.8979072446136604,0.10209275538633944
36,0.8537818758517656,0.14621812414823446
437,0.8315177764459348,0.1684822235540652
58,0.8354630272951163,0.16453697270488363
41,0.5720150089435626,0.42798499105643734
270,0.6991108239052369,0.3008891760947631
50,0.6996299872531443,0.30037001274685576
209,0.8420899068050269,0.15791009319497312
363,0.8726567138826609,0.12734328611733922
362,0.5082609356705541,0.491739064329446
379,0.8524243434648915,0.1475756565351085
123,0.9169450399469325,0.08305496005306735
222,0.9159471528330768,0.08405284716692325
62,0.8794714913307043,0.12052850866929572
346,0.6133582545506905,0.3866417454493095
130,0.8216722791996195,0.1783277208003805
187,0.9064210891170571,0.09357891088294283
23,0.9683245468433517,0.03167545315664832
43,0.9297504180373923,0.07024958196260772
0,0.7809340683816649,0.21906593161833507
201,0.9276212929818904,0.07237870701810956
439,0.40639755991524573,0.5936024400847543
98,0.8678879366091526,0.13211206339084744
304,0.9068495880506886,0.09315041194931138
443,0.7174320657799954,0.28256793422000454
178,0.905236994085231,0.09476300591476916
256,0.8341336394915215,0.1658663605084785
94,0.8643962040705983,0.1356037959294017
423,0.9539647133608363,0.04603528663916369
95,0.8678693120689204,0.13213068793107957
426,0.2957399979000343,0.7042600020999656
169,0.944443485742101,0.05555651425789903
69,0.8979296754990006,0.10207032450099938
305,0.9082946432567298,0.09170535674327017
48,0.774149173992654,0.22585082600734602
341,0.8370775856701257,0.16292241432987425
207,0.8489519298173968,0.15104807018260333
279,0.8635998140774888,0.13640018592251113
227,0.35745762296804867,0.6425423770319513
148,0.8935408970589724,0.10645910294102745
143,0.837814634277685,0.16218536572231496
334,0.870410682666218,0.12958931733378198
180,0.9019817214477143,0.09801827855228572
356,0.794787534771019,0.205212465228981
131,0.9334004029009723,0.06659959709902796
410,0.6114916399970023,0.3885083600029977
454,0.5153288311302239,0.4846711688697761
262,0.8529896007176382,0.14701039928236181
324,0.8996711243110957,0.10032887568890424
203,0.7577962178417887,0.24220378215821126
84,0.7856665929684992,0.21433340703150097
121,0.7417586231538299,0.25824137684617016
397,0.8213009048892608,0.17869909511073914
420,0.9193694814643697,0.0806305185356302
91,0.9156961926750707,0.08430380732492906
82,0.21438827980818517,0.7856117201918148
267,0.840948182729677,0.15905181727032303
119,0.7810311552251076,0.21896884477489229
358,0.47175027566773314,0.5282497243322668
291,0.9148741448463443,0.08512585515365577
57,0.7039151438138036,0.2960848561861963
321,0.9628566292172014,0.03714337078279869
257,0.856267378415948,0.14373262158405206
376,0.8499694546642114,0.15003054533578852
408,0.609314548833501,0.39068545116649894
42,0.8766976034035258,0.1233023965964743
105,0.8165030105168813,0.18349698948311866
388,0.505388308555178,0.4946116914448221
422,0.9500164257148853,0.04998357428511472
273,0.8765142532353514,0.12348574676464863
406,0.7818599754624671,0.21814002453753287
38,0.8079211997020602,0.19207880029793986
389,0.4863535984879915,0.5136464015120085
53,0.8825609831913026,0.11743901680869749
399,0.8112778342301368,0.18872216576986323
128,0.867982053555194,0.132017946444806
290,0.9242911284229862,0.07570887157701371
28,0.8767906354518199,0.12320936454818004
183,0.8639538553673796,0.13604614463262055
370,0.9376583742715625,0.06234162572843746
163,0.36496625534533517,0.6350337446546649
151,0.7878920779586331,0.21210792204136694
244,0.6798618066638029,0.3201381933361971
202,0.9113750348920258,0.08862496510797414
31,0.7998999559608775,0.20010004403912257
32,0.7589789406005075,0.24102105939949253
127,0.9103801828307483,0.0896198171692516
185,0.7928933574688232,0.20710664253117678
427,0.26534717483389864,0.7346528251661014
288,0.9125977208796731,0.08740227912032703
398,0.8007834753927824,0.1992165246072176
416,0.6801081212417951,0.3198918787582048
147,0.9082771547063824,0.09172284529361756
285,0.2524580030804058,0.7475419969195943
424,0.9041071849755706,0.09589281502442941
177,0.9063052062935294,0.09369479370647045
99,0.5601692157029302,0.4398307842970699
338,0.9386292980792664,0.06137070192073362
335,0.8799437135515291,0.12005628644847087
197,0.7418941488649367,0.2581058511350634
243,0.827044312928677,0.17295568707132297
115,0.9247387020544111,0.07526129794558885
404,0.7846202470387487,0.2153797529612514
265,0.9043527184553208,0.09564728154467908
72,0.8903138143778022,0.1096861856221978
333,0.5173183897316269,0.4826816102683731
25,0.9160874468580463,0.08391255314195369
165,0.36849680116193595,0.6315031988380639
337,0.9360918833311038,0.06390811666889618
440,0.7586456943725783,0.24135430562742158
174,0.6544689911092842,0.34553100889071553
442,0.7574932667494703,0.2425067332505298
39,0.7709699371795409,0.22903006282045918
193,0.6415694977264054,0.3584305022735947
314,0.9722672625560919,0.02773273744390821
396,0.8647590712927107,0.13524092870728935
88,0.640694890206654,0.35930510979334596
70,0.8977002223390508,0.10229977766094926
87,0.8554998912560169,0.1445001087439833
292,0.949762483523465,0.05023751647653499
242,0.8460723084710579,0.15392769152894212
277,0.6495529605526164,0.35044703944738365
211,0.7024670941674084,0.2975329058325916
9,0.6655732030953514,0.3344267969046486
359,0.802275485066454,0.19772451493354606
195,0.7341922647802288,0.26580773521977125
251,0.9376182487098381,0.06238175129016194
323,0.7000404996584677,0.29995950034153224
192,0.8594116107811577,0.14058838921884237
117,0.6740566786664076,0.32594332133359244
47,0.4027795470525366,0.5972204529474634
172,0.7274320195387726,0.2725679804612274
